"study1","barrel1","bullet1","land1","study2","barrel2","bullet2","land2","ccf","rough_cor","D","sd_D","matches","mismatches","cms","non_cms","sum_peaks","samesource"
"Hamby252","2","2",6,"Hamby252","6","1",1,0.247913279586296,-0.285301079092935,4.36451376936853,3.2816379052235,2.35294117647059,13.5294117647059,1.76470588235294,5.29411764705882,3.52053499160221,FALSE
"Hamby252","3","1",4,"Hamby252","7","2",1,0.162074269800576,-0.67850364960682,6.20011907387189,3.09199838499269,1.81474480151229,10.8884688090737,1.20982986767486,7.25897920604915,1.45831745183678,FALSE
"Hamby252","2","1",3,"Hamby173","9","1",2,0.380851588487557,-0.0320428532612715,1.71402061093419,2.57617575103679,4.23841059602649,12.1097445600757,1.21097445600757,5.44938505203406,4.24241667186496,FALSE
"Hamby173","Unk","L",3,"Hamby252","Unk","H",2,0.294049622550093,-0.206338552937864,2.20575699662149,2.55422121856627,1.14490161001789,12.5939177101968,0.572450805008945,6.29695885509839,1.3505906061741,FALSE
"Hamby173","5","1",5,"Hamby173","7","2",5,0.471860671406928,0.115995964546938,1.04318611789998,1.99601914592839,3.35664335664336,7.83216783216783,2.23776223776224,5.59440559440559,2.39399967559677,FALSE
"Hamby173","2","2",4,"Hamby173","9","1",2,0.436178312946587,0.127493767707878,1.85770263858473,2.64012824336586,4.01433691756272,10.3225806451613,1.72043010752688,4.58781362007168,4.27914093522339,FALSE
"Hamby252","3","1",5,"Hamby252","8","1",1,0.28847663285865,0.112611436925289,2.79121723544203,2.84110125346172,3.29048843187661,8.77463581833762,1.0968294772922,3.83890317052271,5.23607100964787,FALSE
"Hamby252","5","2",3,"Hamby252","5","2",5,0.340345740325549,0.222520413355717,1.56493690931598,2.17451133229623,2.72804774083546,9.27536231884058,1.63682864450128,4.36487638533674,2.86279041711143,FALSE
"Hamby173","Unk","C",6,"Hamby173","Unk","R",4,0.743220800069143,-0.0982283678300514,2.43849162674787,3.91179872226557,1.99687987519501,7.98751950078003,0.998439937597504,2.99531981279251,0.729834149707174,FALSE
"Hamby252","3","1",4,"Hamby252","4","2",3,0.145399784080337,-0.459702497058681,7.24878492783793,4.03897275854113,0.560420315236427,8.40630472854641,0.560420315236427,5.60420315236427,0.283867102998539,FALSE
"Hamby173","Unk","A",2,"Hamby173","Unk","H",1,0.347037445073197,-0.0453748285040245,2.75921161000234,2.91831071378061,2.45445829338447,11.0450623202301,1.22722914669223,4.90891658676894,4.10868423026586,FALSE
"Hamby252","10","1",5,"Hamby173","2","2",5,0.238314086072078,0.0618219501952116,2.52725303259568,2.5714557867779,2.73504273504274,9.84615384615385,2.18803418803419,5.47008547008547,1.76966858704912,FALSE
"Hamby252","4","2",3,"Hamby173","7","2",5,0.374308069674954,-0.0364267237519899,2.74591067252137,2.78506450592822,0.531120331950207,7.96680497925311,0.531120331950207,4.24896265560166,0.830479428745398,FALSE
"Hamby173","10","1",5,"Hamby252","6","1",5,0.314083015660964,0.000746471523183478,2.64818577638774,2.81428773738278,4.37233134073441,7.10503842869342,2.73270708795901,6.01195559350982,5.31183864432596,FALSE
"Hamby252","3","2",1,"Hamby173","9","2",6,0.302650326501656,0.0348336743131153,2.41594022700745,2.39798602381542,1.18081180811808,9.44649446494465,0.590405904059041,6.49446494464945,1.50236020669191,FALSE
"Hamby173","1","2",1,"Hamby173","Unk","B",3,0.261593104381914,-0.523470839583905,4.84708676481728,2.78177375186983,1.16152450090744,12.1960072595281,1.16152450090744,8.71143375680581,2.24202367411655,FALSE
"Hamby173","8","2",1,"Hamby173","Unk","C",6,0.332022084239705,-0.285898550334273,4.3485342207857,2.89165652014229,0,11.7040731504572,0,11.7040731504572,0,FALSE
"Hamby252","1","2",4,"Hamby252","2","2",6,0.193230646283336,0.0976987074167731,1.94534931351488,2.2010391273339,1.62574089754445,10.2963590177815,0.541913632514818,7.04487722269263,1.67189527957652,FALSE
"Hamby252","7","2",4,"Hamby173","Unk","I",6,0.295785158025438,0.254200720283471,1.11588843423809,2.23023247087946,6.43863179074447,10.9456740442656,1.93158953722334,3.86317907444668,4.43793245228015,FALSE
"Hamby173","3","1",1,"Hamby173","3","2",4,0.477884712488572,-0.0981539714205786,3.78208230585747,3.7341579728509,2.05953338696702,6.17860016090105,1.02976669348351,3.08930008045052,1.82317816449501,FALSE
"Hamby173","4","2",5,"Hamby173","Unk","B",6,0.297261106832505,-0.052901565481281,3.76505052488262,2.99443830315684,1.1743119266055,10.5688073394495,0.587155963302752,4.69724770642202,1.73283407096118,FALSE
"Hamby173","3","1",3,"Hamby173","6","1",5,0.30121474422122,0.0932779197870221,4.28950485505175,3.27194005397578,2.14046822742475,8.02675585284281,1.60535117056856,4.81605351170569,4.7781942938199,FALSE
"Hamby173","1","2",6,"Hamby252","Unk","Y",4,0.352801403988494,0.0853911908854971,1.3926687030387,1.95664409063762,1.20527306967985,13.8606403013183,0.602636534839925,7.2316384180791,1.47356612834823,FALSE
"Hamby252","8","2",2,"Hamby252","Unk","X",6,0.313081527098902,-0.15943318747431,3.94865531600289,3.16871605969475,0.553154710458081,9.95678478824546,0.553154710458081,5.53154710458081,1.55686402363814,FALSE
"Hamby173","3","1",6,"Hamby173","6","1",6,0.256580721974351,-0.041151258898348,7.61444970521242,4.36383109123212,3.07692307692308,11.0769230769231,1.23076923076923,4.30769230769231,9.27897429034486,FALSE
"Hamby173","Unk","A",4,"Hamby252","Unk","M",4,0.220296619972686,-0.100035270086865,4.52215794760532,3.62793013334108,4.75639966969447,5.81337737407102,2.64244426094137,1.58546655656482,4.40679685135511,FALSE
"Hamby173","9","2",2,"Hamby173","Unk","G",1,0.214067669934643,-0.23449601082684,9.69584578946603,4.38097592021052,1.52927120669056,21.4097968936679,0.764635603345281,9.17562724014337,4.7700785313052,FALSE
"Hamby252","5","2",6,"Hamby173","Unk","C",1,0.137095428197267,-0.592299782369212,9.74645162879078,3.84442033412354,1.15732368896926,11.5732368896926,0.578661844484629,4.62929475587703,0.95743154421767,FALSE
"Hamby173","1","1",4,"Hamby173","Unk","E",2,0.131562534873919,-0.326929137666501,8.31539783717992,4.89235836280228,1.87317073170732,12.4878048780488,0.624390243902439,4.37073170731707,2.69436706662299,FALSE
"Hamby252","2","2",2,"Hamby252","Unk","J",4,0.307763173719275,-0.053744931106797,3.43903710411856,3.13219535801527,1.13274336283186,14.7256637168142,0.566371681415929,9.06194690265487,2.76284593559822,FALSE
"Hamby173","1","1",1,"Hamby173","2","2",6,0.444291910085831,-0.485711752161943,4.44427036313328,4.19198267574661,1.6652211621856,9.43625325238508,1.11014744145707,7.77103209019948,3.19728319550683,FALSE
"Hamby173","1","1",6,"Hamby173","Unk","U",3,0.188879639939029,-0.233899793415526,1.63921000795763,1.76013044331183,3.84219554030875,8.23327615780446,2.19554030874786,4.39108061749571,2.68829722050081,FALSE
"Hamby252","1","2",6,"Hamby252","Unk","U",2,0.317856701259136,0.0410365065544343,2.08203979080806,2.34340346678179,3.23232323232323,9.6969696969697,1.07744107744108,4.84848484848485,3.67106380351823,FALSE
"Hamby252","Unk","H",3,"Hamby252","Unk","Z",6,0.284303454471529,0.0937950768274157,2.23420785261465,2.26192987523391,2.9038112522686,10.453720508167,1.16152450090744,3.48457350272232,3.25922888713711,FALSE
"Hamby173","10","2",5,"Hamby252","9","2",1,0.286159606108575,-0.0692776657828137,5.58121223216563,3.58206533310456,1.73128944995491,7.50225428313796,1.73128944995491,5.19386834986474,3.1208823617114,FALSE
"Hamby173","6","1",3,"Hamby252","7","1",2,0.1464529443164,-0.151472960821033,2.51086458420224,2.49454286057474,5.85009140767824,8.77513711151737,4.09506398537477,3.51005484460695,6.1895392018045,FALSE
"Hamby173","4","2",5,"Hamby252","6","1",4,0.189371891467197,-0.223571352911751,2.66327707350571,2.42890504841174,1.5699100572363,7.32624693376942,1.5699100572363,5.23303352412101,2.91701720875846,FALSE
"Hamby173","1","1",2,"Hamby173","Unk","B",5,0.365478877366693,-0.170517962646415,4.83545345956181,3.69599905292493,2.38139534883721,10.1209302325581,1.1906976744186,4.76279069767442,5.21004331129729,FALSE
"Hamby173","4","2",5,"Hamby173","Unk","U",1,0.263175219409781,-0.217587553845067,6.55411084601818,3.79670987684103,0.585009140767825,8.19012797074954,0.585009140767825,4.6800731261426,2.01164942455871,FALSE
"Hamby173","10","2",5,"Hamby252","10","2",4,0.119658232579836,-0.391144011073231,5.61418948365826,3.45340423780161,1.63126593033135,7.06881903143585,1.0875106202209,2.71877655055225,1.80965086671987,FALSE
"Hamby173","Unk","C",3,"Hamby173","Unk","N",2,0.28664507350708,0.0886209799203763,2.58996522489774,2.7179150839633,1.64665523156089,8.23327615780446,0.548885077186964,4.93996569468268,2.55683887114105,FALSE
"Hamby252","9","1",1,"Hamby173","Unk","U",2,0.408194192077791,-0.0232345210707395,4.50461733067188,3.83155602873854,3.7615449202351,7.52308984047019,1.61209068010076,5.91099916036944,5.92196587273769,FALSE
"Hamby252","5","1",4,"Hamby252","Unk","U",2,0.427920883043662,0.111432261372723,1.93534549766361,2.62771598844114,4.62650602409639,5.14056224899598,2.05622489959839,2.57028112449799,4.59037173777738,FALSE
"Hamby173","Unk","E",2,"Hamby252","Unk","S",1,0.316443077686488,-0.558374577537128,9.3032960522593,4.42332450905487,2.72108843537415,6.53061224489796,1.63265306122449,3.80952380952381,2.41889817565276,FALSE
"Hamby252","5","1",6,"Hamby173","Unk","W",5,0.150328821664502,-0.261508254362617,3.97401202139405,3.48366739846149,0.559440559440559,8.39160839160839,0.559440559440559,4.47552447552448,0.853612206391625,FALSE
"Hamby252","3","2",1,"Hamby252","5","1",6,0.575158384294965,0.361752472002738,1.81542763510576,2.79792739973867,3.84879725085911,6.04810996563574,3.29896907216495,2.19931271477663,5.80245981229919,FALSE
"Hamby173","4","2",5,"Hamby252","Unk","Y",5,0.347701553522246,0.00918237927674231,2.87614368735759,2.78984291489023,4.08759124087591,8.75912408759124,2.33576642335766,2.91970802919708,6.26622184773503,FALSE
"Hamby252","2","1",3,"Hamby252","4","2",5,0.146685607493375,-0.151061971644307,2.20920438389018,2.27833514381106,0.615976900866217,15.3994225216554,0.615976900866217,8.00769971126083,1.06138381495518,FALSE
"Hamby173","1","1",2,"Hamby173","9","1",6,0.457545970492303,0.0431120819306872,3.64997531807893,3.44394175960248,1.21327014218009,12.739336492891,0.606635071090047,6.67298578199052,3.17193192274549,FALSE
"Hamby173","7","1",3,"Hamby173","8","1",6,0.380292551192966,-0.0914449470736786,2.81184082730058,3.05406784734878,1.58024691358025,10.0082304526749,1.05349794238683,5.26748971193416,2.90838785590453,FALSE
"Hamby173","3","1",4,"Hamby173","Unk","N",4,0.226011522727857,-0.533029304871501,6.44204546736261,3.83834601368774,3.67514356029532,5.7752255947498,1.05004101722724,2.10008203445447,5.94252885993129,FALSE
"Hamby173","8","1",2,"Hamby173","Unk","X",4,0.496476411725586,0.00610590140516144,2.75879280699447,3.11314660610029,2.12978369384359,6.92179700499168,1.5973377703827,4.25956738768719,3.24797866741583,FALSE
"Hamby252","4","2",1,"Hamby173","Unk","A",3,0.402899631876715,-0.102884597414284,7.08191451544393,4.00758310457144,0.614793467819404,12.2958693563881,0.614793467819404,6.76272814601345,1.64813729767755,FALSE
"Hamby173","4","1",1,"Hamby173","Unk","V",5,0.253365998774356,0.0924705042396856,1.9782290143727,2.19530700760644,1.13475177304965,7.94326241134752,0.567375886524823,3.97163120567376,1.37812143344397,FALSE
"Hamby173","4","1",4,"Hamby173","Unk","N",3,0.202983999577131,-0.125606409412758,1.14656531800458,1.65747633773997,3.66013071895425,7.84313725490196,2.09150326797386,5.22875816993464,2.1892888489752,FALSE
"Hamby252","7","2",1,"Hamby252","Unk","Y",3,0.255513733633184,0.0883104525902408,1.81654624370204,2.02385740546719,2.85204991087344,13.1194295900178,2.28163992869875,6.27450980392157,2.64211353364705,FALSE
"Hamby252","Unk","C",3,"Hamby252","Unk","M",5,0.151052517183346,-0.00848781805399429,3.37963949929735,2.81873630923419,2.70956816257409,8.12870448772227,1.08382726502964,4.33530906011854,4.62307121545535,FALSE
"Hamby173","Unk","C",1,"Hamby252","Unk","H",3,0.355129134182291,-0.386726866341367,8.48423701949664,4.10390931010152,0,12.9009640666082,0,12.9009640666082,0,FALSE
"Hamby173","2","1",5,"Hamby252","Unk","M",1,0.297733288379917,-0.0122789585199773,3.02629124597489,2.83551397419646,4.66396761133603,4.66396761133603,2.07287449392713,2.59109311740891,4.9493448850007,FALSE
"Hamby173","6","1",6,"Hamby252","8","2",6,0.130924220146375,-0.21315733899655,4.54305323294943,2.90488676583215,2.16216216216216,10.2702702702703,1.08108108108108,7.02702702702703,3.89309958866872,FALSE
"Hamby252","1","2",6,"Hamby173","2","1",1,0.25564864350276,-0.0138729667047313,2.88463149798851,2.55683466719929,5.25547445255474,12.2627737226277,4.08759124087591,8.17518248175183,4.78468951151266,FALSE
"Hamby173","1","1",2,"Hamby252","5","1",6,0.351922271077196,-0.0968389048305702,2.68613488284432,2.75232153924878,3.58543417366947,8.36601307189543,2.39028944911298,4.18300653594771,4.37225440388018,FALSE
"Hamby252","10","1",1,"Hamby173","Unk","X",5,0.24014658101993,-0.0245486549008318,1.83725787703623,2.10767371527773,1.6480686695279,8.24034334763948,0.549356223175966,3.29613733905579,2.66372197283037,FALSE
"Hamby173","Unk","N",3,"Hamby252","Unk","Q",5,0.230882804226904,-0.11508314207181,1.23317283457575,1.76518472259896,2.43577545195052,12.7878211227402,1.21788772597526,6.08943862987631,1.20017384280157,FALSE
"Hamby252","Unk","B",6,"Hamby252","Unk","M",2,0.358698554065637,0.0306417336967074,4.62099026328932,3.72257047478846,1.63543441226576,8.17717206132879,0.545144804088586,4.90630323679727,3.53324509165686,FALSE
"Hamby173","Unk","U",3,"Hamby173","Unk","V",6,0.272772818741056,-0.251392833789661,3.14956808344709,2.21875091112779,1.74070716228468,14.505893019039,0.580235720761559,5.22212148685403,1.99013294631263,FALSE
"Hamby173","Unk","C",4,"Hamby252","Unk","E",5,0.280725074120131,0.180438799613887,1.19155717714779,1.79303505616406,6.61654135338346,12.6315789473684,5.41353383458647,8.42105263157895,5.63158373072213,FALSE
"Hamby252","10","2",6,"Hamby252","1","2",4,0.248754906663395,-0.0569881050638608,1.86420195392698,2.13321166113304,4.09506398537477,9.36014625228519,2.3400365630713,4.09506398537477,3.33618562135704,FALSE
"Hamby173","4","2",3,"Hamby252","7","2",4,0.354065000094508,0.00545850655388751,5.46163134612797,3.84796500658981,1.63404255319149,5.99148936170213,1.08936170212766,4.35744680851064,3.4913397320005,FALSE
"Hamby252","3","2",3,"Hamby252","Unk","X",3,0.25629892012587,-0.162806239941051,1.05672065206535,1.51399777291033,1.56351791530945,10.4234527687296,0.521172638436482,7.29641693811075,1.36123966099915,FALSE
"Hamby252","7","1",3,"Hamby173","Unk","M",1,0.378292428303971,0.193342567975905,1.54837914300147,2.25825494411858,0.540540540540541,9.72972972972973,0.540540540540541,9.72972972972973,1.56654989602252,FALSE
"Hamby173","3","1",5,"Hamby173","Unk","A",6,0.351951182723417,-0.0939009253197985,2.20805871445332,2.44861415107367,3.91951006124234,8.3989501312336,2.23972003499563,2.79965004374453,4.21565971943456,FALSE
"Hamby173","10","1",2,"Hamby173","Unk","R",6,0.325269775239506,-0.356943007448344,4.92011702987743,3.5044989136732,1.05176663927691,8.94001643385374,1.05176663927691,7.88824979457683,0.641727103617378,FALSE
"Hamby173","2","1",4,"Hamby252","4","1",1,0.362254041952608,-0.0554573327281968,2.94665939347808,3.01042474925024,1.09871244635193,9.88841201716738,0.549356223175966,7.14163090128755,1.91477336242442,FALSE
"Hamby173","6","1",3,"Hamby173","Unk","E",4,0.209036324621074,-0.222168608104556,1.85536194154325,2.2140473629635,0,13.2493249324932,0,13.2493249324932,0,FALSE
"Hamby173","4","2",2,"Hamby252","5","1",1,0.233689902964203,-0.0575542968690183,3.46535920460387,2.78722065802031,2.12624584717608,7.44186046511628,0.53156146179402,3.72093023255814,3.05534854365843,FALSE
"Hamby173","Unk","N",1,"Hamby252","Unk","E",5,0.133660738663172,-0.0856538081362262,2.64461403563749,2.32425484898132,3.91608391608392,11.1888111888112,2.23776223776224,3.91608391608392,4.85649123522099,FALSE
"Hamby252","1","1",3,"Hamby173","Unk","M",2,0.368494541436316,0.0822241801406697,2.96853738958045,3.08342923089933,0,13.345971563981,0,13.345971563981,0,FALSE
"Hamby173","6","1",3,"Hamby173","6","2",2,0.201980993137897,-0.147189014252852,2.03770851669116,2.14323284131291,2.8906955736224,12.7190605239386,1.15627822944896,5.78139114724481,1.87835760787951,FALSE
"Hamby252","9","1",1,"Hamby252","Unk","Q",6,0.223908798209785,-0.114090797094733,3.10743979357184,2.5797711711272,1.70818505338078,10.2491103202847,1.13879003558719,5.69395017793594,1.42775299468253,FALSE
"Hamby173","3","1",3,"Hamby252","9","1",3,0.380298660820682,0.212922010419828,3.80780938151124,3.24704995424816,4.19475655430712,10.7865168539326,2.99625468164794,5.99250936329588,9.50826656918514,FALSE
"Hamby173","8","2",3,"Hamby173","9","2",4,0.421194676874767,-0.00833102603324383,2.56502257401,2.94211456555921,2.16765453005927,9.75444538526672,1.08382726502964,5.41913632514818,3.28979069752149,FALSE
"Hamby252","2","2",3,"Hamby173","Unk","A",5,0.312828057441726,0.138110184881187,1.44202461509886,1.92491227609582,1.76958525345622,12.3870967741935,1.76958525345622,8.25806451612903,1.51297510143074,FALSE
"Hamby252","4","1",2,"Hamby252","6","1",6,0.246141390471512,0.0981551048702686,1.76740033739302,1.79922982624277,3.43777976723366,10.313339301701,1.14592658907789,2.86481647269472,3.39984062217602,FALSE
"Hamby252","4","2",1,"Hamby173","Unk","G",6,0.1278667865404,-0.293186651450848,3.14381997475501,2.52024987256216,4.77166821994408,11.9291705498602,3.57875116495806,3.57875116495806,3.83882263564469,FALSE
"Hamby252","6","2",3,"Hamby252","Unk","D",2,0.345152432744212,0.203176907856408,2.45884297923172,2.74100464669484,1.07202680067002,8.57621440536013,0.536013400335008,5.89614740368509,1.59905925960883,FALSE
"Hamby173","7","1",3,"Hamby252","Unk","J",1,0.182841709257455,-0.159115851377749,2.51153724640746,2.40296850118101,0,10.8377896613191,0,10.8377896613191,0,FALSE
"Hamby252","4","1",2,"Hamby173","Unk","U",4,0.402914321853294,-0.0537095974749575,2.75531605214345,2.18218175945968,1.11111111111111,11.1111111111111,0.555555555555556,5.55555555555556,1.24290417511266,FALSE
"Hamby173","2","1",3,"Hamby173","Unk","I",2,0.475741960588669,-0.131678711568407,4.37909307531394,3.93852455152651,1.05436573311367,7.90774299835255,1.05436573311367,6.32619439868204,2.99766794765624,FALSE
"Hamby252","10","1",4,"Hamby173","1","2",2,0.36657187750674,-0.0867700985228544,2.17395104217779,2.52061444125132,1.56734693877551,9.9265306122449,0.522448979591837,4.17959183673469,2.17996996507254,FALSE
